"","GSM4385296","GSM4385297","GSM4385298","GSM4385299","GSM4385300","GSM4385301"
"1",139,159,110,120,124,94
"10",0,1,1,2,4,0
"100",614,491,491,433,428,404
"1000",835,682,727,629,727,626
"10000",2340,1941,1925,1689,1770,1673
"100008586",0,0,0,0,0,0
"100008587",2236,1876,1609,844,1323,1104
"100008588",17051,14538,19755,40353,16284,38747
"100008589",11161,13380,13778,26756,11190,31160
"100009601",0,1,0,0,0,0
"100009602",0,0,1,0,0,0
"100009605",1,5,1,3,0,3
"100009606",1,3,2,0,1,0
"100009607",0,0,1,0,0,0
"100009613",0,0,0,1,0,0
"100009667",57,66,33,50,69,57
"100009676",226,213,172,204,187,174
"10001",822,724,729,699,699,635
"10002",319,312,247,242,287,273
"10003",253,224,229,219,241,202
"100033411",10,7,10,6,6,9
"100033413",25,24,19,15,30,23
"100033414",24,27,23,20,17,16
"100033415",16,13,12,12,11,12
"100033416",56,66,43,42,40,32
"100033417",8,11,4,3,6,3
"100033418",39,30,36,39,36,32
"100033419",63,53,41,36,30,28
"100033420",10,13,12,7,6,11
"100033421",7,6,2,1,3,8
"100033422",3,2,0,1,3,2
"100033423",2,1,4,2,3,7
"100033424",8,16,4,2,6,5
"100033425",44,39,48,46,58,41
"100033426",57,78,53,53,50,47
"100033427",5,7,8,10,3,7
"100033428",3,12,8,2,5,9
"100033429",18,10,16,9,14,10
"100033430",164,159,120,124,161,124
"100033431",156,157,158,145,150,128
"100033432",159,119,127,123,120,102
"100033433",18,24,11,18,11,13
"100033434",12,17,12,10,11,11
"100033435",31,23,16,26,21,11
"100033436",4,5,7,8,11,6
"100033437",0,0,0,0,0,0
"100033438",68,50,52,39,52,45
"100033439",66,60,52,59,50,49
"100033440",0,0,0,0,0,0
"100033441",0,0,0,0,0,0
"100033442",0,0,0,0,0,0
"100033443",0,0,0,0,0,0
"100033444",0,0,0,0,0,0
"100033445",0,0,0,0,0,0
"100033446",0,0,0,0,0,0
"100033447",0,0,0,0,0,0
"100033448",0,0,0,0,0,0
"100033449",0,0,0,0,0,0
"100033450",0,0,0,0,0,0
"100033451",0,0,0,0,0,0
"100033453",0,0,0,0,0,0
"100033454",0,0,0,0,0,0
"100033455",0,0,0,0,0,0
"100033456",0,0,0,0,0,0
"100033458",0,0,0,0,0,0
"100033460",0,0,0,0,0,0
"100033603",0,0,0,0,0,0
"100033799",0,0,0,0,0,0
"100033800",0,0,0,0,0,0
"100033801",0,1,0,0,0,0
"100033802",0,0,0,0,0,0
"100033803",0,0,0,0,0,0
"100033804",0,0,0,0,0,0
"100033805",0,0,0,0,0,0
"100033806",0,0,0,0,0,0
"100033807",0,0,0,0,0,0
"100033808",0,0,0,0,0,0
"100033809",0,0,0,0,0,0
"100033810",0,0,0,0,0,0
"100033811",0,0,0,0,0,0
"100033812",0,0,0,0,0,0
"100033813",0,0,0,0,0,0
"100033814",0,0,0,0,0,0
"100033815",1,0,0,0,0,0
"100033816",0,0,0,0,0,0
"100033817",0,0,0,0,0,0
"100033818",0,0,0,0,0,0
"100033819",6,3,5,2,0,4
"100033820",35,21,11,16,29,21
"100033821",2,7,8,5,6,7
"100033822",1,0,0,0,0,0
"100034743",95,91,96,113,129,110
"100036563",0,0,0,0,0,0
"100036564",0,0,0,0,0,0
"100036565",0,0,0,0,0,0
"100036566",1,0,0,0,0,0
"100036567",2,0,0,0,0,0
"100037417",1014,907,828,828,747,697
"100038246",5,5,12,7,2,7
"10004",38,34,38,26,33,21
"100048912",1,3,2,3,2,7
"100049076",522,534,411,390,458,386
"100049587",3,1,2,3,1,0
"100049613",0,2,0,0,1,0
"100049614",2,8,5,12,6,1
"100049716",132,131,109,114,122,123
"10005",228,236,210,194,155,206
"10006",1823,1486,1562,1560,1608,1527
"10007",1240,1214,1127,1125,1105,1073
"100073347",0,0,0,0,0,0
"10008",24,30,29,27,30,27
"10009",1414,1210,1292,1189,1315,1240
"100093630",610,580,552,474,440,437
"100093631",7139,6404,5615,5640,6310,5879
"100093698",0,0,0,0,0,0
"1001",24,7,12,10,9,17
"10010",1083,960,858,812,834,851
"100101115",0,0,0,0,0,0
"100101116",0,0,0,0,0,0
"100101117",0,1,0,0,0,1
"100101118",0,0,0,0,0,0
"100101120",0,0,0,0,0,0
"100101121",0,0,0,0,0,0
"100101148",104,104,87,83,84,76
"100101266",8,8,5,13,6,9
"100101267",2506,2517,2096,2083,2022,1831
"100101440",161,125,113,121,140,99
"100101467",139,131,92,87,107,97
"100101478",10,7,6,2,1,2
"100101938",0,0,2,0,0,0
"10011",677,653,555,572,527,489
"100113378",10,6,8,7,6,5
"100113379",18,20,16,17,12,13
"100113380",13,24,15,15,13,5
"100113381",33,31,26,21,25,19
"100113382",2,1,1,1,0,0
"100113384",0,0,0,0,0,0
"100113386",190,203,122,135,158,137
"100113389",17,18,19,23,13,20
"100113391",14,3,7,14,9,6
"100113392",12,7,8,13,12,7
"100113393",105,110,112,72,103,65
"100113402",17,17,21,23,22,14
"100113403",0,0,0,0,0,0
"100113404",0,0,0,0,0,0
"100113407",939,899,774,774,767,640
"100124412",1,0,1,1,0,0
"100124516",19,25,15,16,21,17
"100124533",27,32,31,27,30,11
"100124534",3,11,8,9,6,6
"100124535",2,2,1,3,2,5
"100124536",10,10,8,6,7,6
"100124537",15,24,8,13,6,9
"100124538",0,0,0,0,0,0
"100124539",21,20,6,19,27,31
"100124540",0,0,0,0,0,1
"100124541",1,1,0,2,0,0
"100124700",8,4,5,2,6,4
"100125288",35,29,18,26,23,18
"100125556",183,123,163,129,104,104
"100126270",8,9,5,15,10,6
"100126296",0,0,0,0,0,0
"100126297",0,0,0,0,0,1
"100126299",3,2,5,4,3,5
"100126301",8,4,6,5,8,6
"100126302",2,0,0,0,1,0
"100126303",0,0,0,0,0,0
"100126304",0,0,0,0,0,0
"100126306",0,0,0,0,0,0
"100126307",0,0,0,0,0,0
"100126308",1,0,0,0,0,0
"100126309",3,6,4,3,5,5
"100126310",0,0,0,0,1,3
"100126311",13,13,13,11,13,8
"100126313",8,6,5,4,4,3
"100126314",6,4,2,2,2,3
"100126315",0,0,0,1,0,0
"100126316",3,6,4,2,6,0
"100126317",67,69,53,65,64,62
"100126318",0,0,0,0,0,1
"100126319",0,0,1,0,0,0
"100126320",0,0,0,0,0,0
"100126321",18,21,16,16,20,16
"100126323",6,6,5,1,7,3
"100126324",0,0,0,0,0,0
"100126325",14,11,11,16,12,10
"100126326",13,10,12,7,5,5
"100126327",11,13,13,9,7,10
"100126328",6,8,6,6,2,3
"100126329",5,7,4,6,3,4
"100126330",1,0,1,1,0,0
"100126331",5,10,1,6,6,11
"100126332",28,26,24,23,29,21
"100126333",0,0,0,0,0,0
"100126334",0,0,0,0,0,0
"100126335",1,0,0,0,0,0
"100126336",0,0,0,0,0,0
"100126337",15,7,6,8,11,13
"100126338",106,122,74,77,70,74
"100126339",6,5,3,2,2,1
"100126340",5,0,0,3,0,0
"100126341",0,0,0,0,0,0
"100126342",0,0,0,0,0,0
"100126343",2,0,1,1,1,0
"100126345",0,2,2,0,0,1
"100126346",0,0,0,0,0,0
"100126347",0,0,0,0,0,0
"100126348",7,6,2,4,1,1
"100126349",1,1,1,0,3,0
"100126350",4,14,7,12,3,3
"100126351",66,61,45,41,51,44
"100126352",6,5,3,3,2,3
"100126354",0,0,0,1,0,0
"100126355",56,47,40,39,38,38
"100126356",4,10,3,3,6,3
"100126447",0,1,1,0,0,0
"100126572",0,1,0,0,1,0
"100126584",54,70,51,67,58,44
"100126693",30,31,23,32,46,26
"100126780",0,0,0,0,0,0
"100126781",0,0,0,0,0,0
"100126784",23,33,29,14,13,10
"100126791",77,73,69,43,87,61
"100126793",253,206,187,201,205,202
"100126798",0,0,0,0,0,0
"100126799",0,0,0,0,0,0
"100126800",0,0,0,0,0,0
"100127206",0,0,0,0,0,0
"100127888",63,66,58,52,41,37
"100127950",0,1,3,1,0,0
"100127955",96,104,69,61,60,70
"100127967",0,1,1,0,0,0
"100127983",68,50,55,54,45,45
"100128002",0,0,0,0,0,0
"100128006",11,13,7,11,10,7
"100128023",25,16,11,20,26,14
"100128025",31,34,35,43,37,42
"100128054",53,55,39,40,46,36
"100128055",176,180,165,171,143,124
"100128059",0,0,1,0,0,0
"100128071",55,67,47,51,58,42
"100128076",3,7,5,3,7,5
"100128079",61,65,69,54,50,44
"100128081",6,4,10,7,8,7
"100128098",1,3,2,5,1,1
"100128108",37,47,28,40,32,27
"100128124",3,2,6,1,1,2
"100128126",42,31,29,40,32,36
"100128127",0,0,0,0,0,0
"100128139",0,0,0,0,0,0
"100128164",4,4,5,6,4,2
"100128176",30,22,24,32,28,29
"100128191",703,682,557,640,526,492
"100128233",0,0,0,0,0,0
"100128239",2,0,0,2,0,2
"100128252",0,0,1,0,0,0
"100128253",11,7,12,6,5,6
"100128260",1,1,2,0,0,4
"100128262",31,34,30,22,26,30
"100128264",0,0,0,0,0,0
"100128276",0,0,0,0,0,0
"100128285",32,29,26,20,18,27
"100128288",153,123,128,105,141,136
"100128292",45,62,32,46,57,29
"100128310",1,2,2,7,0,2
"100128317",6,1,4,2,6,3
"100128325",5,11,4,6,5,4
"100128327",1,0,0,0,0,0
"100128338",139,107,95,121,98,80
"100128340",33,30,19,22,21,23
"100128361",64,63,46,54,36,44
"100128378",7,11,12,4,3,8
"100128385",2,1,2,1,0,0
"100128386",37,39,33,26,35,30
"100128398",9,11,8,4,15,6
"100128420",0,0,0,0,0,0
"100128494",1517,1521,1277,1129,1246,1127
"100128496",0,0,0,0,0,0
"100128505",117,95,81,80,85,74
"100128511",49,51,21,29,33,32
"100128531",85,89,65,91,61,66
"100128537",303,249,227,212,259,233
"100128553",3,1,1,2,2,2
"100128554",0,0,1,0,0,0
"100128560",0,0,0,1,0,0
"100128568",12,14,7,12,14,12
"100128569",173,198,139,179,142,132
"100128590",1,1,0,0,0,0
"100128593",0,1,0,1,0,0
"100128594",19,19,18,15,18,14
"100128627",2,5,0,9,5,8
"100128640",59,47,50,41,42,50
"100128653",495,436,342,454,478,397
"100128675",5,0,0,5,2,2
"100128682",1,0,0,0,0,0
"100128688",1,0,0,0,0,0
"100128714",0,0,0,0,0,0
"100128731",1087,1006,1016,894,941,841
"100128750",211,153,155,157,157,139
"100128770",4,6,4,3,9,3
"100128782",125,137,121,107,116,129
"100128787",1,5,0,1,0,0
"100128788",111,100,98,98,89,81
"100128811",4,1,1,2,2,2
"100128818",79,93,42,54,54,49
"100128822",47,41,47,49,34,32
"100128881",393,395,355,241,267,251
"100128882",36,40,28,41,39,33
"100128885",0,0,0,0,0,0
"100128890",59,59,47,51,49,53
"100128893",5,5,4,1,2,3
"100128905",55,54,48,35,38,44
"100128908",18,5,9,9,14,10
"100128927",140,163,148,160,129,127
"100128946",0,1,0,0,2,0
"100128966",17,13,18,16,10,12
"100128977",2,0,0,1,2,0
"100128988",1,1,2,2,8,1
"100128993",1,2,1,5,6,2
"100128998",2,3,1,2,1,2
"100129027",3,4,2,3,1,5
"100129029",179,135,133,114,123,112
"100129034",1610,1385,1282,1187,1186,1078
"100129046",122,119,82,83,104,103
"100129055",0,1,0,4,0,1
"100129060",167,161,124,108,171,126
"100129066",0,0,0,1,1,0
"100129075",70,63,61,69,65,50
"100129083",7,9,4,6,4,3
"100129094",8,8,10,9,8,5
"100129098",22,31,28,16,21,22
"100129128",1,5,2,2,2,1
"100129129",0,3,3,0,3,1
"100129138",5,1,0,2,0,0
"100129148",258,230,192,183,183,165
"100129175",0,0,0,0,0,0
"100129195",169,161,129,145,118,138
"100129196",54,40,30,52,40,37
"100129203",8,3,6,6,5,7
"100129213",0,0,1,0,1,0
"100129215",39,39,41,21,37,29
"100129216",51,56,54,41,50,27
"100129223",0,0,1,0,1,0
"100129239",0,0,1,0,0,0
"100129250",132,137,112,117,127,100
"100129269",2,2,1,1,2,7
"100129271",0,0,1,0,0,0
"100129278",0,1,0,0,0,0
"100129291",2,0,0,0,2,2
"100129297",1,1,0,0,0,0
"100129307",0,0,1,1,0,0
"100129316",4,6,6,3,12,3
"100129345",0,0,0,0,0,0
"100129347",3,4,3,0,5,3
"100129354",14,7,9,9,10,6
"100129361",609,530,600,480,493,477
"100129385",2,1,1,0,1,1
"100129387",728,651,582,516,562,560
"100129396",73,58,57,45,52,63
"100129405",423,394,313,283,297,302
"100129407",1,7,5,5,4,5
"100129424",36,54,24,40,48,32
"100129427",3,2,3,1,1,1
"100129434",219,200,190,140,172,150
"100129455",10,16,15,12,20,11
"100129460",517,424,421,407,456,416
"100129461",109,99,129,129,115,107
"100129464",0,0,0,0,0,0
"100129480",213,172,128,168,165,142
"100129482",834,736,696,702,754,743
"100129484",40,42,34,39,50,37
"100129503",53,65,30,42,46,41
"100129515",6,7,7,5,7,5
"100129516",12,13,7,13,8,6
"100129518",73,71,60,66,72,51
"100129520",0,1,0,0,0,0
"100129528",1,0,1,1,0,1
"100129534",46,43,40,48,36,41
"100129540",0,0,2,0,1,2
"100129543",1,2,1,0,1,1
"100129550",353,308,246,284,311,224
"100129583",5,15,10,11,9,9
"100129597",0,0,0,0,0,0
"100129603",0,0,0,0,2,2
"100129617",280,240,238,176,226,200
"100129620",0,0,0,0,0,0
"100129636",0,2,1,0,0,6
"100129654",6,3,11,7,8,4
"100129662",0,0,0,0,0,0
"100129669",0,0,1,0,0,0
"100129697",0,0,2,0,0,2
"100129716",174,211,156,183,161,119
"100129722",22,25,12,16,9,15
"100129724",31,23,30,15,27,22
"100129726",82,79,80,67,69,90
"100129781",252,228,182,216,217,231
"100129792",49,41,38,34,49,48
"100129794",97,69,62,67,62,53
"100129800",9,4,6,4,4,1
"100129827",3,1,1,5,4,2
"100129836",75,77,49,71,55,49
"100129842",6,3,2,2,2,3
"100129845",45,56,26,38,34,27
"100129858",27,25,45,32,26,31
"100129878",11,13,21,15,12,31
"100129917",362,329,282,322,325,322
"100129924",55,54,49,48,47,47
"100129931",690,642,578,531,580,510
"100129935",1,0,2,0,0,0
"100129940",131,127,122,81,139,80
"100129961",41,31,36,38,25,34
"100129969",0,0,0,0,0,0
"100129973",177,163,118,130,129,146
"100129995",23,14,27,14,13,15
"10013",1444,1375,1127,1074,1220,1107
"100130015",192,228,171,149,146,127
"100130017",0,0,0,0,0,0
"100130027",271,295,220,271,243,216
"100130075",12,1,8,6,5,7
"100130086",14,28,18,21,21,24
"100130111",570,584,519,417,547,414
"100130148",14,14,13,6,9,7
"100130155",0,0,0,0,0,0
"100130172",70,76,81,71,68,63
"100130197",137,127,111,123,96,103
"100130207",45,21,33,21,31,21
"100130231",2,2,1,0,0,2
"100130238",36,35,33,30,26,17
"100130249",1,1,0,0,0,0
"100130256",0,0,0,0,1,1
"100130264",0,0,0,0,2,0
"100130268",0,0,0,1,0,0
"100130274",3,4,0,1,0,1
"100130275",93,89,70,66,66,68
"100130283",393,347,308,344,346,293
"100130298",1,2,0,1,3,1
"100130301",1,2,1,6,0,2
"100130302",1,0,0,0,0,0
"100130311",21,36,19,15,17,12
"100130331",1,0,0,0,0,0
"100130342",6,18,5,9,10,2
"100130345",3,2,2,1,2,2
"100130348",46,35,31,40,29,33
"100130357",145,139,114,101,153,133
"100130361",0,0,1,0,0,0
"100130370",4,10,4,14,5,1
"100130373",428,419,359,324,345,353
"100130386",2,2,1,2,1,0
"100130417",206,201,162,138,180,144
"100130418",362,369,286,319,324,258
"100130449",27,14,11,18,16,22
"100130451",1,1,1,2,1,0
"100130452",10,6,11,7,5,4
"100130460",33,20,21,15,18,8
"100130476",8,7,6,10,8,7
"100130480",0,0,0,0,0,0
"100130519",39,38,24,35,30,29
"100130520",3,0,1,0,0,0
"100130522",40,43,26,30,34,24
"100130539",0,0,0,0,0,0
"100130548",119,104,93,115,91,79
"100130557",160,144,120,124,135,114
"100130581",114,108,98,86,107,87
"100130587",0,1,0,1,0,0
"100130613",0,0,1,0,0,0
"100130673",4,4,2,4,3,1
"100130691",178,133,151,154,166,117
"100130698",50,60,39,39,31,28
"100130700",1,0,1,1,0,0
"100130701",50,40,35,39,43,29
"100130705",71,58,64,60,39,44
"100130717",20,17,12,17,12,7
"100130733",79,88,70,58,57,73
"100130742",155,128,114,102,97,110
"100130744",111,89,70,78,78,76
"100130771",231,231,193,199,186,188
"100130776",168,160,124,134,123,106
"100130827",46,34,30,34,22,29
"100130849",0,0,0,0,0,1
"100130855",411,341,351,296,351,309
"100130872",18,22,16,21,8,18
"100130880",55,58,49,58,44,58
"100130887",14,26,19,27,19,14
"100130889",277,244,166,235,214,217
"100130890",772,649,609,634,702,590
"100130894",105,116,128,114,100,90
"100130933",112,148,96,117,130,89
"100130934",0,2,2,0,0,0
"100130935",0,2,1,1,0,1
"100130950",33,25,27,20,21,17
"100130954",0,0,0,0,0,0
"100130958",111,113,99,96,76,76
"100130964",0,1,0,0,0,0
"100130967",18,16,21,21,12,8
"100130987",115,124,91,69,95,74
"100130988",0,0,0,0,0,0
"100130992",13,6,9,3,12,7
"100131017",787,857,692,645,661,663
"100131047",0,0,0,0,0,0
"100131060",2,1,5,5,6,1
"100131067",260,212,183,208,240,182
"100131089",160,103,110,132,132,111
"100131094",132,137,123,126,109,104
"100131096",54,47,35,41,53,38
"100131107",2,3,1,0,3,3
"100131117",276,245,229,230,270,234
"100131137",0,0,0,0,0,0
"100131138",0,0,0,0,0,0
"100131176",0,1,0,2,1,0
"100131187",5,7,4,7,6,7
"100131193",119,116,88,85,70,77
"100131205",90,90,84,55,80,81
"100131208",32,30,33,36,38,27
"100131211",631,538,470,477,443,416
"100131213",228,203,207,194,201,171
"100131234",35,43,31,40,54,39
"100131244",11,26,5,7,20,8
"100131257",2,1,1,1,1,1
"100131289",0,0,0,0,0,0
"100131303",0,0,0,0,2,0
"100131315",0,1,1,0,0,1
"100131320",2,1,4,0,4,2
"100131347",34,23,17,19,22,21
"100131366",1,1,3,3,5,1
"100131378",75,73,48,60,48,55
"100131390",214,188,183,149,134,149
"100131395",218,225,201,176,163,169
"100131434",478,470,368,367,376,349
"100131439",1,0,0,0,0,0
"100131454",34,43,32,36,22,17
"100131472",0,1,0,1,3,2
"100131496",62,57,58,48,49,39
"100131532",0,0,0,0,0,0
"100131539",42,41,38,27,33,39
"100131551",127,99,77,86,93,96
"100131561",29,36,25,18,19,32
"100131564",709,573,526,525,575,531
"100131604",1,0,1,1,0,0
"100131608",0,2,1,1,0,1
"100131626",88,99,72,76,81,66
"100131635",11,15,16,6,6,9
"100131655",46,36,25,36,31,17
"100131691",515,449,416,339,361,367
"100131726",84,68,47,75,63,54
"100131733",36,25,18,18,21,15
"100131755",57,44,43,40,35,36
"100131801",377,364,333,310,299,280
"100131814",54,44,24,34,38,30
"100131816",0,0,0,0,0,0
"100131825",1,1,1,1,0,0
"100131827",299,275,222,239,222,206
"100131897",85,75,89,34,34,22
"100131902",0,0,0,0,0,0
"100131943",64,69,31,58,46,32
"100131980",1,1,0,0,0,0
"100131997",49,32,33,27,21,42
"100131998",362,349,282,280,318,267
"100132004",1,0,2,1,2,3
"100132015",2,0,0,0,0,0
"100132057",156,160,133,143,205,153
"100132062",104,107,69,76,69,89
"100132074",28,30,24,21,31,21
"100132077",7,8,4,8,5,3
"100132078",0,0,1,0,0,2
"100132101",38,29,30,29,26,34
"100132103",17,15,11,13,12,9
"100132111",292,285,220,233,242,253
"100132116",176,151,158,129,143,120
"100132146",0,0,0,0,0,0
"100132147",38,19,28,29,11,21
"100132154",17,14,10,9,14,19
"100132159",3,3,6,2,2,1
"100132163",130,114,92,85,96,86
"100132169",6,5,4,3,5,3
"100132174",0,0,0,0,0,0
"100132202",0,1,0,0,0,0
"100132215",431,368,306,313,315,286
"100132234",17,15,18,7,2,9
"100132247",2510,2359,1906,1739,2049,1853
"100132249",126,136,85,114,105,107
"100132273",107,105,64,84,67,60
"100132287",217,225,133,158,154,165
"100132288",195,199,167,154,184,171
"100132304",2,5,3,3,2,4
"100132341",218,217,142,169,172,166
"100132352",666,586,516,529,580,502
"100132354",0,3,1,1,2,0
"100132356",132,110,93,121,95,90
"100132386",0,0,0,0,0,0
"100132396",0,1,0,0,0,0
"100132399",0,0,0,0,0,0
"100132403",78,78,64,60,58,51
"100132406",1181,1025,953,902,931,843
"100132417",0,2,2,2,3,2
"100132463",12,13,6,9,5,6
"100132464",0,0,0,0,0,0
"100132476",0,0,0,0,0,0
"100132501",2,1,0,0,1,2
"100132526",1,1,1,0,1,0
"100132529",8,8,6,5,8,6
"100132541",6,3,2,2,3,1
"100132565",1,1,2,1,1,2
"100132594",101,95,92,113,90,89
"100132596",0,0,0,0,0,0
"100132612",0,0,0,0,0,0
"100132618",166,131,139,127,124,130
"100132677",21,8,18,13,15,9
"100132686",6,2,6,3,5,7
"100132707",269,236,206,223,240,205
"100132708",4,3,3,2,5,2
"100132724",90,83,93,87,83,87
"100132735",0,0,0,0,0,0
"100132741",1,1,0,0,1,0
"100132774",129,124,109,116,110,97
"100132781",72,79,51,53,46,63
"100132813",35,40,34,27,24,18
"100132815",29,27,25,24,19,24
"100132831",0,0,0,0,0,0
"100132832",599,594,481,430,439,410
"100132891",122,124,106,91,99,103
"100132911",29,33,27,33,26,26
"100132916",21,7,12,10,12,7
"100132923",15,7,8,18,15,16
"100132929",1,1,1,1,0,1
"100132932",0,0,0,0,0,0
"100132948",23,29,13,16,12,9
"100132963",1,1,1,0,1,1
"100132967",16,9,5,8,12,10
"100132979",1,1,0,1,1,1
"100132987",1,3,5,3,4,0
"100132994",0,0,1,0,0,0
"100133005",63,60,54,46,50,52
"100133036",22,19,14,13,11,14
"100133050",4,3,3,7,7,2
"100133053",0,0,1,0,0,0
"100133077",0,0,0,1,3,1
"100133091",407,385,349,326,355,290
"100133093",2,2,2,2,2,3
"100133121",34,38,33,19,17,13
"100133123",0,0,1,0,0,0
"100133161",83,78,55,60,64,64
"100133172",47,62,49,40,57,46
"100133204",185,164,147,151,145,134
"100133205",4,10,3,5,4,10
"100133220",19,17,18,15,21,14
"100133234",0,0,0,0,0,0
"100133251",0,2,3,1,0,1
"100133267",0,0,0,0,0,0
"100133286",361,345,312,289,320,263
"100133308",0,0,0,0,0,0
"100133311",67,65,52,45,52,56
"100133315",144,131,105,91,110,107
"100133319",28,26,23,23,36,32
"100133331",244,232,162,190,194,188
"100133461",0,0,0,0,0,1
"100133545",19,11,18,16,20,15
"100133612",11,17,16,17,25,19
"100133669",13,17,8,20,11,12
"100133920",12,11,9,8,8,9
"100133941",16369,13863,13781,12897,13738,12076
"100133957",168,171,158,138,131,118
"100133985",30,31,29,27,23,18
"100133991",388,337,317,342,342,301
"100134015",134,115,92,98,99,90
"100134040",0,1,0,0,1,1
"100134229",97,67,69,98,73,76
"100134259",15,4,10,8,26,12
"100134317",0,3,0,0,6,3
"100134368",16,38,23,39,33,30
"100134391",12,8,6,0,0,1
"100134444",0,1,2,0,3,0
"100134713",346,272,251,264,256,222
"100134868",216,211,180,170,194,184
"100134869",192,194,159,179,215,147
"100134934",140,156,117,102,110,103
"100134938",524,489,380,413,399,344
"100137047",72,82,75,59,54,45
"100137049",67,82,59,50,45,56
"10014",554,467,375,433,469,401
"100141515",14,15,14,12,28,17
"100142659",2,1,1,1,3,4
"100144595",6,14,11,11,9,6
"100144596",0,0,0,0,0,0
"100144597",0,0,0,0,0,0
"100144602",43,36,37,38,39,35
"100144603",63,63,44,78,54,79
"100144604",0,0,0,0,0,0
"100144748",87,85,90,88,90,59
"100147744",17,11,8,6,13,9
"100147773",87,70,63,75,81,61
"10015",5697,4936,4788,4430,4866,4417
"100151643",0,0,0,0,0,0
"100151683",11,17,16,13,13,11
"100151684",0,0,2,0,0,0
"100158262",168,110,112,117,98,109
"10016",1590,1359,1380,1365,1282,1189
"100169751",0,0,0,0,0,0
"100169752",0,0,0,0,0,0
"100169753",0,0,0,0,0,0
"100169754",0,0,0,0,0,0
"100169755",0,0,0,0,0,0
"100169756",0,0,0,0,0,0
"100169757",0,0,0,0,0,0
"100169758",0,0,0,0,0,0
"100169759",0,0,0,0,0,0
"100169760",0,0,0,0,0,0
"100169761",0,0,0,0,0,0
"100169762",0,0,0,0,0,0
"100169763",0,0,0,0,0,0
"100169764",0,0,0,0,0,0
"100169765",0,0,0,0,0,0
"100169766",2,1,1,1,1,1
"100169767",2,1,1,1,1,1
"100169768",0,0,0,0,0,0
"100169851",15,20,15,13,14,16
"100169890",1,0,0,1,0,0
"100169951",0,0,0,0,0,0
"100169952",0,0,0,0,0,0
"100169953",0,0,0,0,0,0
"100169954",0,0,0,0,0,0
"100169955",0,0,0,0,0,0
"100169956",0,0,0,0,0,0
"100169957",0,0,0,0,0,0
"100169958",0,0,0,0,0,0
"100169959",0,0,0,0,0,0
"100169989",10,14,11,7,12,6
"10017",5,3,1,2,5,4
"100170216",0,0,0,0,0,0
"100170217",0,0,0,1,0,0
"100170218",0,0,0,0,0,0
"100170219",0,0,0,0,0,0
"100170220",0,1,0,0,0,0
"100170221",0,0,0,0,0,0
"100170222",0,0,0,0,0,0
"100170223",0,0,0,0,0,0
"100170224",0,0,0,0,0,0
"100170225",0,0,0,1,0,0
"100170226",0,0,0,0,0,0
"100170227",0,0,0,0,0,0
"100170228",0,0,0,0,0,0
"100170229",151,158,133,123,117,117
"100170765",5,4,2,2,6,2
"100170841",416,468,351,299,224,254
"100174949",1036,844,857,796,833,788
"10018",935,793,676,843,866,774
"100187716",2,2,2,2,2,1
"100188847",2,0,1,2,0,0
"100188893",1481,1308,1248,1192,1131,1103
"100188947",4,6,2,2,1,2
"100188949",4,4,3,1,0,3
"100188953",20,14,9,12,4,7
"100188954",213,195,160,161,166,157
"100188985",5,2,6,4,7,2
"100188986",1,2,0,0,0,1
"100188987",3,7,7,4,6,8
"100188988",4,2,2,2,4,2
"100188990",0,0,2,3,3,2
"100188991",0,0,0,0,0,0
"100188992",0,0,0,0,2,0
"100188993",4,4,3,6,4,5
"100188995",20,15,11,15,10,9
"100188997",1,0,1,0,0,0
"100188998",0,0,0,0,0,0
"100189001",32,37,21,43,32,21
"100189002",0,0,0,0,0,0
"100189003",0,1,0,0,0,0
"100189004",9,5,7,3,0,4
"100189005",6,10,10,17,11,13
"100189006",2,4,1,4,2,0
"100189008",0,0,0,0,0,0
"100189009",0,0,0,0,0,0
"100189011",0,3,9,0,1,3
"100189012",0,0,0,0,0,0
"100189013",4,1,2,1,0,2
"100189014",0,0,0,0,0,0
"100189015",0,0,1,0,0,0
"100189017",4,6,3,4,3,8
"100189018",0,0,0,0,0,0
"100189019",0,0,1,0,0,0
"100189020",1,4,0,1,0,0
"100189021",2,0,0,0,2,0
"100189022",13,13,7,13,4,6
"100189024",0,0,0,0,0,0
"100189025",0,0,0,0,0,0
"100189028",1,0,1,5,0,1
"100189029",6,7,5,11,7,7
"100189030",6,6,6,2,4,3
"100189032",0,0,1,0,0,0
"100189033",1,0,1,0,0,0
"100189034",1,1,0,1,1,2
"100189035",0,0,2,0,1,5
"100189036",0,0,0,1,0,1
"100189037",1,1,1,3,1,2
"100189038",4,0,0,0,2,2
"100189039",2,1,0,0,2,1
"100189040",0,0,0,0,0,0
"100189041",0,0,0,0,0,0
"100189045",0,0,2,0,1,0
"100189046",0,1,1,0,1,2
"100189048",0,0,0,0,0,0
"100189049",0,0,0,0,0,0
"100189050",1,2,0,1,1,1
"100189052",0,2,0,0,0,0
"100189053",0,0,0,0,0,0
"100189056",3,7,6,3,1,1
"100189059",1,2,1,1,1,1
"100189062",5,2,2,2,2,2
"100189063",0,0,0,0,0,0
"100189064",0,0,0,0,0,2
"100189065",2,1,1,5,2,3
"100189066",4,7,7,4,8,2
"100189067",83,105,98,105,79,73
"100189070",1,0,1,3,1,3
"100189071",185,186,172,170,213,177
"100189072",0,0,0,0,1,0
"100189074",0,0,1,3,0,0
