"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","GENENAME","Regulation","minusLog10P","minusLog10FDR"
"ENSG00000272734",3387.07092745246,5.15818785453171,0.17191144484259,30.0895775372291,6.63277750371885e-199,1.35673463838569e-194,"ENSG00000272734",NA,NA,"Up in ZIKV",198.17830457085,193.867505087016
"ENSG00000119917",8600.4791017887,6.93743655718605,0.233188841191022,29.8429534089217,1.08361129069705e-195,1.10826344756041e-191,"IFIT3","3437","interferon induced protein with tetratricopeptide repeats 3","Up in ZIKV",194.96512647848,190.95535699031
"ENSG00000108771",1803.70721640691,6.86773172240372,0.231829849180229,29.6956599900035,8.7361872660536e-194,5.95662368423754e-190,"DHX58","79132","DExH-box helicase 58","Up in ZIKV",193.058678065145,189.22499983603
"ENSG00000171522",2056.06954509092,5.56850646445922,0.196006192999144,28.4963077396513,1.30157566339504e-178,6.65593254868638e-175,"PTGER4","5734","prostaglandin E receptor 4","Up in ZIKV",177.885530580348,174.176791087841
"ENSG00000185745",7077.32505499229,6.86749459901208,0.250883080179223,27.4672419248431,4.3246421941848e-166,1.769211121641e-162,"IFIT1","3434","interferon induced protein with tetratricopeptide repeats 1","Up in ZIKV",165.364049818724,161.752220339225
"ENSG00000141682",8031.69831039517,4.9198851677337,0.180454815040081,27.3548551838641,9.45432155815829e-165,3.22313579120213e-161,"PMAIP1","5366","phorbol-12-myristate-13-acetate-induced protein 1","Up in ZIKV",164.02436963066,160.49172139721
"ENSG00000136826",5354.72657504779,5.59230641266826,0.206678712219793,27.1740357956338,1.31688799929886e-162,3.84813486080832e-159,"KLF4","9314","KLF transcription factor 4","Up in ZIKV",161.880451160008,158.414749716188
"ENSG00000105675",1885.61745395344,7.72324855630147,0.2867051945656,27.0074846938896,1.20710922163061e-160,3.08642739105677e-157,"ATP4A","495","ATPase H+/K+ transporting subunit alpha","Up in ZIKV",159.918253432301,156.510543935458
"ENSG00000260231",1581.06617197078,5.6143675788304,0.208641802599263,27.0010230829446,1.43757553744807e-160,3.26728973538892e-157,"KDM7A-DT","100134229","KDM7A divergent transcript","Up in ZIKV",159.842369326023,156.485812351628
"ENSG00000087085",3069.41548466671,6.95917976593639,0.266743249179541,26.1784335259909,4.67849707489636e-151,9.56986576670051e-148,"ACHE","43","acetylcholinesterase (Yt blood group)","Up in ZIKV",150.329893637718,147.019094153884
"ENSG00000119922",20361.8690757552,7.80388496613083,0.306698811649248,25.5506184381023,5.4044531530741e-144,1.00498262951028e-140,"IFIT2","3433","interferon induced protein with tetratricopeptide repeats 2","Up in ZIKV",143.26724824336,139.997841444684
"ENSG00000162772",7769.79108836859,6.59497412874921,0.259305812435138,25.5418399596501,6.76541009730606e-144,1.1532205295033e-140,"ATF3","467","activating transcription factor 3","Up in ZIKV",143.16970587274,139.938087634953
"ENSG00000165376",2343.48770219226,-6.10108205237532,0.240102722135562,-25.5373723796479,7.58443036088135e-144,1.19338094639868e-140,"CLDN2","9075","claudin 2","Down in ZIKV",143.120077031939,139.923220900412
"ENSG00000140284",2255.87971934271,-4.59915880438642,0.181012355964455,-25.5040182077994,1.77897443145175e-143,2.59920871395325e-140,"SLC27A2","11001","solute carrier family 27 member 2","Down in ZIKV",142.749830293827,139.585158845671
"ENSG00000105559",10117.771379197,7.1764761807283,0.285187036102086,25.273906587635,6.18543743396547e-141,8.43487484745091e-138,"PLEKHA4","57664","pleckstrin homology domain containing A4","Up in ZIKV",140.208629581655,137.073921356876
"ENSG00000118503",2622.19022887036,3.91262502768721,0.156053522158177,25.1659595820094,9.45265610882078e-140,1.20846300441206e-136,"TNFAIP3","7128","TNF alpha induced protein 3","Up in ZIKV",139.024446141615,135.917766640437
"ENSG00000115267",3078.13459986002,5.50898696887196,0.220029847298146,25.1533774190748,1.29793203040369e-139,1.5617176283475e-136,"IFIH1","64135","interferon induced with helicase C domain 1","Up in ZIKV",138.886748049904,135.806397487447
"ENSG00000146592",1438.36561309775,6.36710572285491,0.255618793577333,25.0003184907221,6.06483288394163e-138,6.89200870227922e-135,"CREB5","9586","cAMP responsive element binding protein 5","Up in ZIKV",137.217181161587,134.161654182856
"ENSG00000139192",5803.97655453661,5.7214638393261,0.231280229759599,24.844133622227,2.99234778935476e-136,3.22149863322377e-133,"TAPBPL","55080","TAP binding protein like","Up in ZIKV",135.523987931456,132.491942048575
"ENSG00000145920",15136.2679139783,-4.90881290414491,0.199366666158583,-24.7337043062249,4.6428898084628e-135,4.74851555160533e-132,"CPLX2","10814","complexin 2","Down in ZIKV",134.333211623494,131.323442135324
"ENSG00000163644",1411.63945371119,5.3245908266536,0.216445083265809,24.700461069925,1.05735265202527e-134,1.0299118331989e-131,"PPM1K","152926","protein phosphatase, Mg2+/Mn2+ dependent 1K","Up in ZIKV",133.975780141089,130.987199951988
"ENSG00000165092",174082.006561535,-4.52902440146179,0.185949704659948,-24.461903635904,3.75953388207391e-132,3.49551207081009e-129,"ALDH1A1","216","aldehyde dehydrogenase 1 family member A1","Down in ZIKV",131.424865996825,128.456489193813
"ENSG00000006534",5693.94463278798,-3.89315206690448,0.164570322985886,-23.7634466340373,7.97838242775942e-125,7.09555706781822e-122,"ALDH3B1","221","aldehyde dehydrogenase 3 family member B1","Down in ZIKV",124.098085150492,121.149013502676
"ENSG00000116106",731.758566146518,4.87414785874691,0.208212757268649,23.5004430580481,4.03641198311371e-122,3.44020029644129e-119,"EPHA4","2043","EPH receptor A4","Up in ZIKV",121.394004513183,118.46341627106
"ENSG00000107201",2480.19679603239,4.11210081870923,0.175822674031899,23.4914506839975,4.98793433634301e-122,4.08112787399585e-119,"RIGI","23586","RNA sensor RIG-I","Up in ZIKV",121.302079272425,118.389219797263
"ENSG00000271503",17569.7172796797,8.46446289342308,0.362557226729318,23.4525296692987,1.24563154905125e-121,9.79976666763208e-119,"CCL5","6352","C-C motif chemokine ligand 5","Up in ZIKV",120.904610400596,118.008784264733
"ENSG00000087074",20788.6144657393,4.77067165972042,0.204722470096305,23.3753195227911,7.61957744953199e-121,5.772535434451e-118,"PPP1R15A","23645","protein phosphatase 1 regulatory subunit 15A","Up in ZIKV",120.118069112181,117.238633392505
"ENSG00000143819",3728.25803231246,-3.50186095314142,0.150953660803154,-23.2984092173725,4.60095943924707e-120,3.36116519034996e-117,"EPHX1","2052","epoxide hydrolase 1","Down in ZIKV",119.337151595335,116.473510142843
"ENSG00000049249",966.945545213239,5.38034988832075,0.232457221523028,23.2470852555542,1.52245872357155e-119,1.07385838588469e-116,"TNFRSF9","3604","TNF receptor superfamily member 9","Up in ZIKV",118.817454472993,115.969052987057
"ENSG00000172183",3103.93839898066,4.62221543137624,0.201689324688621,23.0228904705011,2.74987367660609e-117,1.87495553516592e-114,"ISG20","3669","interferon stimulated exonuclease gene 20","Up in ZIKV",116.560687256284,113.727009027169
"ENSG00000105939",16901.5522455808,3.61168081289968,0.158094271072978,22.9084462957888,3.82753659211433e-116,2.52555680618383e-113,"ZC3HAV1","56829","zinc finger CCCH-type containing, antiviral 1","Up in ZIKV",115.417080648657,112.597642858656
"ENSG00000153253",872.6122476625,7.39545056378658,0.323530857680483,22.899826063543,4.66475503699196e-116,2.9817988838022e-113,"SCN3A","6328","sodium voltage-gated channel alpha subunit 3","Up in ZIKV",115.331171157679,112.525521652164
"ENSG00000153993",621.37354664458,5.04861893580546,0.222363766416688,22.7971516862703,4.89337013765292e-115,3.03314806562699e-112,"SEMA3D","223117","semaphorin 3D","Up in ZIKV",114.310391932685,111.518106388728
"ENSG00000137965",1260.08068850823,7.37093039816267,0.325313675157684,22.7535522564406,1.3233885595752e-114,7.961739113562e-112,"IFI44","10561","interferon induced protein 44","Up in ZIKV",113.878312624064,111.098992057271
"ENSG00000173114",747.909577676175,5.98506808787457,0.264448104675036,22.7237616981772,2.60881979285712e-114,1.52466882465407e-111,"LRRN3","54674","leucine rich repeat neuronal 3","Up in ZIKV",113.58355591924,110.816824479756
"ENSG00000018236",6216.63341245524,-4.60498009147453,0.204616643397142,-22.6243714988474,2.49492679208777e-113,1.41760354255987e-110,"CNTN1","1272","contactin 1","Down in ZIKV",112.60294219323,109.848445210163
"ENSG00000077942",1320.68682023641,-3.97410695998027,0.176744010525973,-22.5883181379206,5.64563538672811e-113,3.12112086041955e-110,"FBLN1","2192","fibulin 1","Down in ZIKV",112.248287173416,109.505689413649
"ENSG00000206344",621.609075426509,6.16404913452224,0.274448960908567,22.5304431642402,2.08856386696195e-112,1.12425194470281e-109,"HCG27","253018","HLA complex group 27","Up in ZIKV",111.680152239745,108.949136352528
"ENSG00000140538",6616.88149963422,-4.08990741722696,0.182956757266657,-22.4662106887419,8.88570439787535e-112,4.66043803739847e-109,"NTRK3","4916","neurotrophic receptor tyrosine kinase 3","Down in ZIKV",111.051308138598,108.33157326179
"ENSG00000272501",696.920449414695,5.72203185723308,0.256062393795214,22.4314412827902,1.94241827828255e-111,9.93304147056741e-109,"ENSG00000272501",NA,NA,"Up in ZIKV",110.711657243846,108.00291775134
"ENSG00000105327",3058.4820158153,3.73691899436085,0.167777217863039,22.370832940019,7.57099459289031e-111,3.77718766823345e-108,"BBC3","27113","BCL2 binding component 3","Up in ZIKV",110.120847063983,107.422831436869
"ENSG00000019186",33897.6171365457,-4.80507814368337,0.217467997586575,-22.2067108566515,2.95816180367279e-109,1.44069523081255e-106,"CYP24A1","1591","cytochrome P450 family 24 subfamily A member 1","Down in ZIKV",108.528978074923,105.841427881487
"ENSG00000134326",684.333989049187,6.5546194231188,0.296247280362464,22.2003251365936,3.40975335161084e-109,1.62201173970232e-106,"CMPK2","129607","cytidine/uridine monophosphate kinase 2","Up in ZIKV",108.467277035057,105.789946006802
"ENSG00000157601",952.995746711853,5.0566939851441,0.229255905445127,22.1675066525636,7.07208876904035e-109,3.28771763115273e-106,"MX1","4599","MX dynamin like GTPase 1","Up in ZIKV",108.150452296685,105.483105489337
"ENSG00000082781",9485.97807362661,-3.57272827792573,0.162061393328839,-22.1512229917377,1.01525340929623e-108,4.61489077492321e-106,"ITGB5","3693","integrin subunit beta 5","Down in ZIKV",107.993425543442,105.335838573383
"ENSG00000135114",11462.1824581715,7.85841043992577,0.35721806106752,22.1243843905651,1.84133964506376e-108,8.18795705212591e-106,"OASL","8638","2'-5'-oligoadenylate synthetase like","Up in ZIKV",107.734866096139,105.086824443986
"ENSG00000169554",1739.66579228395,4.24157988582015,0.193517344954748,22.0302704473705,1.47688956948084e-107,6.42761194547461e-105,"ZEB2","9839","zinc finger E-box binding homeobox 2","Up in ZIKV",106.830651976698,104.191950350799
"ENSG00000187134",8792.2345526181,-5.11348655763735,0.235643363136357,-21.8224497352618,1.42042906119733e-105,6.05309925974822e-103,"AKR1C1","1645","aldo-keto reductase family 1 member C1","Down in ZIKV",104.847580450853,102.218022204394
"ENSG00000196139",19361.5649275478,-4.93519418689211,0.22798864127703,-21.7727137803019,4.20954573814277e-105,1.75727057293287e-102,"AKR1C3","8644","aldo-keto reductase family 1 member C3","Down in ZIKV",104.375764767362,101.755161363556
"ENSG00000160211",25066.6582553387,-3.80400934284432,0.175784886133954,-21.7482316605241,7.17941290264083e-105,2.93709781847036e-102,"G6PD","2539","glucose-6-phosphate dehydrogenase","Down in ZIKV",104.14391106879,101.532081589291
"ENSG00000164794",713.990918812359,5.26830923834142,0.243715112290704,21.7148672150393,1.48471447471556e-104,5.95486952555036e-102,"KCNV1","27012","potassium voltage-gated channel modifier subfamily V member 1","Up in ZIKV",103.828357057443,101.225127749707
"ENSG00000234465",807.277892649652,7.28256065985874,0.337228853794107,21.6553084638356,5.41674025349524e-104,2.13075811317779e-101,"PINLYP","390940","phospholipase A2 inhibitor and LY6/PLAUR domain containing","Up in ZIKV",103.266261989441,100.671465849242
"ENSG00000162654",1049.35869579,8.3949098140936,0.388081559765661,21.6207008545733,1.14721968848061e-103,4.42761862790017e-101,"GBP4","115361","guanylate binding protein 4","Up in ZIKV",102.94035340829,100.353829794056
"ENSG00000198074",36209.7883440318,-5.82040108494709,0.274068005728739,-21.3809938269606,2.0080748798852e-101,7.60651327186145e-99,"AKR1B10","57016","aldo-keto reductase family 1 member B10","Down in ZIKV",100.697220096649,98.1188143726378
"ENSG00000216775",1095.11102165462,3.86078174086213,0.181655986607868,21.3624028881999,2.99026659381095e-101,1.11210733048006e-98,"ENSG00000216775",NA,NA,"Up in ZIKV",100.52429009092,97.9538532965797
"ENSG00000091136",6845.75116806859,-3.66180027712702,0.172423575601187,-21.3528760397751,3.66664717148127e-101,1.33930835522588e-98,"LAMB1","3912","laminin subunit beta 1","Down in ZIKV",100.435730878654,97.8731194218261
"ENSG00000079335",932.395879230214,3.84652092412982,0.181146853964164,21.3405476682148,4.77322838101391e-101,1.71291906199368e-98,"CDC14A","8556","cell division cycle 14A","Up in ZIKV",100.32118778578,97.7662631576182
"ENSG00000138646",2431.50207342829,4.46582097322664,0.210637851944991,21.3132799853472,8.54914608183374e-101,3.01504798455016e-98,"HERC5","51191","HECT and RLD domain containing E3 ubiquitin protein ligase 5","Up in ZIKV",100.068077261935,97.5207057716633
"ENSG00000182575",696.4656781205,6.32222662783846,0.298476957629429,21.2856202535721,1.54291940374849e-100,5.349223119267e-98,"NXPH3","11248","neurexophilin 3","Up in ZIKV",99.8116567592392,97.2717092870469
"ENSG00000104738",4051.54870689992,-3.75321295391361,0.177721291688981,-21.2322616079399,4.80916555643308e-100,1.63952469094731e-97,"MCM4","4173","minichromosome maintenance complex component 4","Down in ZIKV",99.3179302719992,96.7852820385485
"ENSG00000102181",2586.03883489655,-3.34770202231233,0.158736128880185,-21.2008245614082,9.38379487815363e-100,3.14664793823988e-97,"CD99L2","83692","CD99 molecule like 2","Down in ZIKV",99.0276214941001,96.5021518452764
"ENSG00000206337",503.922837482955,6.14395237907567,0.29093829394088,21.1835231876021,1.35508704148445e-99,4.47069442476847e-97,"HCP5","10866","HLA complex P5","Up in ZIKV",98.8680328077989,96.3496250134628
"ENSG00000268510",941.71114927774,7.50299967806895,0.355749277983905,21.1574336093558,2.35707503882286e-99,7.65301109827327e-97,"ENSG00000268510",NA,NA,"Up in ZIKV",98.6276265912441,96.1161676568632
"ENSG00000108602",16476.8130342544,-5.0673208185845,0.242365225868414,-21.0342874492562,3.18522239948466e-98,1.01802694033529e-95,"ALDH3A1","218","aldehyde dehydrogenase 3 family member A1","Down in ZIKV",97.4968602388398,94.9922407289893
"ENSG00000165312",2806.94042620173,4.33998658298106,0.207755936723138,21.0070515162495,5.6538093225838e-98,1.77921030297618e-95,"OTUD1","220213","OTU deubiquitinase 1","Up in ZIKV",97.2476588423881,94.7497727151965
"ENSG00000124508",2503.67973947001,3.55119711745115,0.170431471023861,20.9460545512196,2.03835948418524e-97,6.31737018924381e-95,"BTN2A2","10385","butyrophilin subfamily 2 member A2","Up in ZIKV",96.6907192215905,94.1994636732979
"ENSG00000170345",3714.95270926154,5.07320271818487,0.243839791171603,20.9313328857331,2.77624048104394e-97,8.47582075220207e-95,"FOS","2353","Fos proto-oncogene, AP-1 transcription factor subunit","Up in ZIKV",96.5565429175158,94.0718182363823
"ENSG00000261455",1179.54071463057,4.98552935272057,0.240778650685595,20.8206221774242,2.81506694074716e-96,8.46796974602693e-94,"LINC01003","100128822","long intergenic non-protein coding RNA 1003","Up in ZIKV",95.5505112734054,93.0722207022772
"ENSG00000110057",2346.62739906426,-3.89410168630618,0.188770544984434,-20.7455723411677,1.34415231848128e-95,3.98472980790358e-93,"UNC93B1","81622","unc-93B1 regulator of TLR signaling","Down in ZIKV",94.8715515145205,92.3996011214234
"ENSG00000185022",2267.4977372384,4.08857663612712,0.198413378874652,20.7258539972265,2.02502906950158e-95,5.91742423095068e-93,"MAFF","23764","MAF bZIP transcription factor F","Up in ZIKV",94.6935687380624,92.2278672942423
"ENSG00000117228",726.120401990523,4.54145807484295,0.221073301288065,20.6627711632711,7.49378632545257e-95,2.15894928573426e-92,"GBP1","2633","guanylate binding protein 1","Up in ZIKV",94.1252986943487,91.6657575592334
"ENSG00000151014",1793.77445120324,4.46846385807441,0.217796492561424,20.6412717923585,1.16944674401082e-94,3.32236571510296e-92,"NOCT","25819","nocturnin","Up in ZIKV",93.9320195509466,91.4785525635435
"ENSG00000168077",1651.25469677249,-3.77674587827763,0.185193755671967,-20.5412758335235,9.21109315226524e-94,2.58099877300802e-91,"SCARA3","51435","scavenger receptor class A member 3","Down in ZIKV",93.0356888256311,90.5882122019172
"ENSG00000128335",4373.73707720119,3.77864231451478,0.185152685188407,20.5203149028413,1.41791032235485e-93,3.91937238429303e-91,"APOL2","23780","apolipoprotein L2","Up in ZIKV",92.8483512358229,90.4067834717195
"ENSG00000164638",807.560828861561,-4.03705492194063,0.198475394232833,-20.4758299595534,3.53672007874557e-93,9.64581456143208e-91,"SLC29A4","222962","solute carrier family 29 member 4","Down in ZIKV",92.4513993119882,90.0156610915455
"ENSG00000198431",28664.936116836,-3.06328279264277,0.150645522600563,-20.4357079265609,8.0516653254029e-93,2.16706334514627e-90,"TXNRD1","7296","thioredoxin reductase 1","Down in ZIKV",92.0941142852428,89.6641283936892
"ENSG00000056558",1439.20216835769,3.43315049599176,0.170382913608945,20.2585182586349,2.98820776255726e-91,7.93815451728684e-89,"TRAF1","7185","TNF receptor associated factor 1","Up in ZIKV",90.5245892104057,88.1002804517438
"ENSG00000154864",645.487754524714,-4.38141883699962,0.218017910439526,-20.2519304292639,3.41588098040586e-91,8.95792890438486e-89,"PIEZO2","63895","piezo type mechanosensitive ion channel component 2","Down in ZIKV",90.4664972698488,88.0477923887049
"ENSG00000105854",5550.53265666875,-3.10354454284879,0.154359959252116,-20.2133941997974,7.4634771558168e-91,1.93247373699029e-88,"PON2","5445","paraoxonase 2","Down in ZIKV",90.1270587921309,87.713886399587
"ENSG00000260942",890.028749902212,3.66110950489494,0.182870633293416,20.1357858498934,3.58579830194206e-90,9.1684380332781e-88,"CAPN10-DT","101752400","CAPN10 divergent transcript","Up in ZIKV",89.4454141427764,87.0377046459339
"ENSG00000274925",1240.91363805587,4.27187774354872,0.213908916182503,20.0848039261062,1.00218266680866e-89,2.53082054932977e-87,"ZKSCAN2-DT","112577464","ZKSCAN2 divergent transcript","Up in ZIKV",88.9990531128432,86.5967386478875
"ENSG00000125257",1669.90165647104,-3.25068165113903,0.162781474426792,-20.0837347357989,1.02399041766543e-89,2.55435658455443e-87,"ABCC4","10257","ATP binding cassette subfamily C member 4 (PEL blood group)","Down in ZIKV",88.9897041073978,86.5927184759471
"ENSG00000197536",698.516241826584,4.86908764290135,0.244017198554193,20.0782536744772,1.1434430613213e-89,2.81796720714784e-87,"ENSG00000197536",NA,NA,"Up in ZIKV",88.9417854565663,86.550064065108
"ENSG00000168389",1207.36238272376,4.51112662922354,0.226872632602257,20.0084968343949,4.64443461241041e-89,1.13097511901018e-86,"MFSD2A","84879","MFSD2 lysolipid transporter A, lysophospholipid","Up in ZIKV",88.3330671470429,85.9465469492703
"ENSG00000270240",1065.92458909959,7.67412693674913,0.385717056884916,19.9971090931076,5.83586726888368e-89,1.40438429394136e-86,"CCL5-AS1","105371745","CCL5 regulatory antisense RNA 1","Up in ZIKV",88.2338945942712,85.8525140361511
"ENSG00000125347",4660.24689505521,4.03804645125694,0.204052992641043,19.9518285518082,1.44505625621484e-88,3.43704950242727e-86,"IRF1","3659","interferon regulatory factor 1","Up in ZIKV",87.8401152454416,85.4638142128508
"ENSG00000141753",74085.8196514306,-3.84037501913098,0.193746235588336,-19.9463069012786,1.61377385654432e-88,3.79422347535794e-86,"IGFBP4","3487","insulin like growth factor binding protein 4","Down in ZIKV",87.792157324469,85.4208770932532
"ENSG00000100342",1807.38554450892,3.44494592941053,0.173928450171191,19.9163698325301,2.93514200408205e-88,6.82253746517027e-86,"APOL1","8542","apolipoprotein L1","Up in ZIKV",87.5323708824582,85.1660540707739
"ENSG00000173110",512.680197151372,5.61022015890443,0.283260875518875,19.9094642522231,3.36898376132062e-88,7.74298458851834e-86,"HSPA6","3310","heat shock protein family A (Hsp70) member 6","Up in ZIKV",87.4725010823361,85.1110916051467
"ENSG00000111602",2340.74214895264,-3.94657694845938,0.199538796752884,-19.9080915077278,3.46256421687564e-88,7.86963900624346e-86,"TIMELESS","8914","timeless circadian regulator","Down in ZIKV",87.4606021634073,85.1040451890123
"ENSG00000227507",413.587700053996,4.91101122131311,0.248072102929807,19.8908274039323,4.88621996035683e-88,1.09832559658351e-85,"LTB","4050","lymphotoxin beta","Up in ZIKV",87.3110269865196,84.9592688950063
"ENSG00000099219",1881.08974357115,-3.68951258563722,0.187262800291838,-19.8836742062667,5.6352094577176e-88,1.25291532019145e-85,"ERMP1","79956","endoplasmic reticulum metallopeptidase 1","Down in ZIKV",87.2490899368246,84.9020782803357
"ENSG00000163121",607.667340929781,6.27681825216448,0.317615547059565,19.8613482425142,8.79184971658491e-88,1.93373425755639e-85,"NEURL3","93082","neuralized E3 ubiquitin protein ligase 3","Up in ZIKV",87.0559197441305,84.71360320885
"ENSG00000169903",1415.49352748262,-6.06882264594342,0.308669987889324,-19.7862647377583,3.90965608055561e-87,8.50766118380479e-85,"TM4SF4","7104","transmembrane 4 L six family member 4","Down in ZIKV",86.4078614443653,84.0701898141306
"ENSG00000138135",869.457096393638,7.82670455892172,0.398023235829201,19.7384346665387,1.0085432238725e-86,2.17155280466442e-84,"CH25H","9023","cholesterol 25-hydroxylase","Up in ZIKV",85.996305484177,83.6632296056315
"ENSG00000058804",1208.66237613931,-3.49577649984185,0.179253577318688,-19.6149520340584,1.15245601374803e-85,2.45557164179333e-83,"NDC1","55706","NDC1 transmembrane nucleoporin","Down in ZIKV",84.9383756415141,82.6098473907193
"ENSG00000137571",423.783943312029,5.9627258328375,0.30532815010256,19.5991643248958,1.5718400369692e-85,3.31463793362938e-83,"SLCO5A1","81796","solute carrier organic anion transporter family member 5A1","Up in ZIKV",84.8035916533325,82.4795639037644
"ENSG00000100867",1156.56655738037,3.90259572531455,0.200987032743758,19.5338867367903,5.6565915464008e-85,1.18066918450641e-82,"DHRS2","10202","dehydrogenase/reductase 2","Up in ZIKV",84.2474451798505,81.9278717717086
"ENSG00000125966",1530.00426733038,-3.48642281046873,0.180130330721571,-19.4842751612743,1.4927834582019e-84,3.08433188257777e-82,"MMP24","10893","matrix metallopeptidase 24","Down in ZIKV",83.826003186065,81.5108388968282
"ENSG00000166206",3185.77535589296,-3.21077363815583,0.166143960874652,-19.4444958547933,3.2444805988371e-84,6.63658506492128e-82,"GABRB3","2562","gamma-aminobutyric acid type A receptor subunit beta3","Down in ZIKV",83.4888548184672,81.1780553346328
"ENSG00000134824",8350.66401922275,-3.31044105794431,0.17131534635379,-19.4420798651257,3.40094613313988e-84,6.88775773795805e-82,"FADS2","9415","fatty acid desaturase 2","Down in ZIKV",83.4684002467104,81.1619221366587
"ENSG00000187244",5515.03502994557,-3.44048312130596,0.178475978851272,-19.3985095291373,7.94413751456736e-84,1.59311110647525e-81,"BCAM","4059","basal cell adhesion molecule (Lutheran blood group)","Down in ZIKV",83.0999532467255,80.7977539346531
"ENSG00000108984",440.221457741708,-5.37066075700819,0.27825363356755,-19.3811335875434,1.11366567402562e-83,2.2116535303101e-81,"MAP2K6","5608","mitogen-activated protein kinase kinase 6","Down in ZIKV",82.9532451661801,80.6552829070508
"ENSG00000187608",6143.76593829526,6.28220717465529,0.328080936127307,19.3394122237339,2.50311917424036e-83,4.92320218356601e-81,"ISG15","9636","ISG15 ubiquitin like modifier","Up in ZIKV",82.6015184730115,80.3077523284759
"ENSG00000074410",7634.97690705876,-3.95119759336776,0.205755870596839,-19.3326402742359,2.85430560459923e-83,5.5604591563883e-81,"CA12","771","carbonic anhydrase 12","Down in ZIKV",82.5444995297197,80.2548893449553
"ENSG00000112149",478.732653497813,4.57363371482695,0.238488678012193,19.292987539869,6.15138211710395e-83,1.18704265288077e-80,"CD83","9308","CD83 molecule","Up in ZIKV",82.2110272942419,79.9255336756722
"ENSG00000170689",2557.54676005419,3.43220201213519,0.179373776579218,19.252099328794,1.35556972615856e-82,2.59141857463302e-80,"HOXB9","3219","homeobox B9","Up in ZIKV",81.8678781387939,79.5864624326447
"ENSG00000183709",1150.23903532249,8.60064854123566,0.447997744182491,19.2515569036801,1.36983805983672e-82,2.59444791795927e-80,"IFNL2","282616","interferon lambda 2","Up in ZIKV",81.8633307714394,79.585955043092
"ENSG00000113916",1753.61907009656,3.19249070837942,0.166935155306618,19.2381451443454,1.77445445504011e-82,3.32995099796747e-80,"BCL6","604","BCL6 transcription repressor","Up in ZIKV",81.750935143219,79.4775621573252
"ENSG00000151632",38295.7828776741,-5.56295553370131,0.291870782782195,-19.2163732369509,2.6999504857112e-82,5.02068065320205e-80,"AKR1C2","1646","aldo-keto reductase family 1 member C2","Down in ZIKV",81.5686442002779,79.2992374016017
"ENSG00000184786",1290.98743095116,4.69591015099879,0.245967895000297,19.2057040173193,3.31597807140698e-82,6.11066049104773e-80,"DYNLT2","6991","dynein light chain Tctex-type 2","Up in ZIKV",81.4793883501056,79.2139118450579
"ENSG00000142192",16001.032188362,-2.91461932368711,0.153054989760568,-19.154290145625,8.91323057264161e-82,1.6278583157445e-79,"APP","351","amyloid beta precursor protein","Down in ZIKV",81.0499648587487,78.7883833975845
"ENSG00000112773",2009.2475813473,3.69390249891512,0.194204542340468,19.1401133767913,1.17015186386442e-81,2.11818198011918e-79,"TENT5A","55603","terminal nucleotidyltransferase 5A","Up in ZIKV",80.9317577712809,78.6740367309299
"ENSG00000135480",59651.1365737929,-3.21945025288591,0.169829068849235,-19.0752655373443,4.05358383355968e-81,7.27333836100555e-79,"KRT7","3855","keratin 7","Down in ZIKV",80.3921608407605,78.1382662082626
"ENSG00000010810",1167.25803191113,3.04375396782472,0.160779299837621,19.0385037063607,8.18322180400852e-81,1.45554610435647e-78,"FYN","2534","FYN proto-oncogene, Src family tyrosine kinase","Up in ZIKV",80.0870756772302,77.8369740337494
"ENSG00000179148",421.12800087852,4.7510219056457,0.251500202873942,19.010951754506,1.38418227501779e-80,2.44081452030078e-78,"ALOXE3","59344","arachidonate epidermal lipoxygenase 3","Up in ZIKV",79.8588067163662,77.6124652217587
"ENSG00000162976",751.274641171306,-3.27204045233254,0.173165534801861,-19.0086218749633,1.44704269997629e-80,2.52985114769358e-78,"SLC66A3","130814","solute carrier family 66 member 3","Down in ZIKV",79.8395186533381,77.5969050312499
"ENSG00000164120",1968.04757009373,-3.65968053741318,0.193919083551615,-18.9907524774309,2.03393082927051e-80,3.52576738243461e-78,"HPGD","3248","15-hydroxyprostaglandin dehydrogenase","Down in ZIKV",79.6916638208218,77.4527463442935
"ENSG00000170962",485.834129393647,-4.66736101280865,0.248136536362828,-18.9529513419669,4.17497929494219e-80,7.1764034855498e-78,"PDGFD","80310","platelet derived growth factor D","Down in ZIKV",79.3793456739803,77.1440931515384
"ENSG00000179094",4238.56608641441,3.45465585928853,0.183600219415012,18.9354302860953,5.82379096593409e-80,9.92713701734849e-78,"PER1","5187","period circadian regulator 1","Up in ZIKV",79.2347942216021,77.0031759838153
"ENSG00000073111",1393.43156218377,-4.21190641572757,0.224403839381536,-18.9050496540811,1.03641956445143e-79,1.75206299097967e-77,"MCM2","4171","minichromosome maintenance complex component 2","Down in ZIKV",78.9844643974489,76.756450283931
"ENSG00000114638",405.976767920768,-4.12746529202776,0.220143326606419,-18.8964054712264,1.22092432241984e-79,2.0470497553359e-77,"UPK1B","7348","uroplakin 1B","Down in ZIKV",78.9133112544614,76.6888716013017
"ENSG00000130787",6969.29693024467,3.27328863372824,0.174299513570426,18.8943765253078,1.26877608630823e-79,2.10998494678332e-77,"HIP1R","9026","huntingtin interacting protein 1 related","Up in ZIKV",78.8966150154633,76.6757206430683
