"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","GENENAME","Regulation","minusLog10P","minusLog10FDR"
"ENSG00000176595",581.916370297291,-2.4463742183168,0.222295185731958,-11.1743705324039,5.44349289876069e-29,7.65269053224398e-28,"KBTBD11","9920","kelch repeat and BTB domain containing 11","Down in ZIKV",28.2641223392967,27.1161858487843
"ENSG00000040341",844.116068974515,-1.76029552579743,0.15923884679563,-11.1733558797203,5.50605242689173e-29,7.73532296648835e-28,"STAU2","27067","staufen double-stranded RNA binding protein 2","Down in ZIKV",28.2591596577081,27.1115215488508
"ENSG00000176454",1347.72178883905,-2.14422378373775,0.194689853140356,-11.164073840545,6.11249252601788e-29,8.58140251336278e-28,"LPCAT4","254531","lysophosphatidylcholine acyltransferase 4","Down in ZIKV",28.2137816588967,27.0664417268323
"ENSG00000179241",396.439945254507,-2.27856735411444,0.207218771257429,-11.1557714593913,6.71081910685907e-29,9.39560608013705e-28,"LDLRAD3","143458","low density lipoprotein receptor class A domain containing 3","Down in ZIKV",28.1732244676286,27.0270751997285
"ENSG00000110958",6711.96454988001,-2.03149893744683,0.184479966459579,-11.1543389818369,6.81977726202651e-29,9.54162406940849e-28,"PTGES3","10728","prostaglandin E synthase 3","Down in ZIKV",28.1662298094275,27.0203776982149
"ENSG00000124225",11992.4747375258,-2.90922821742039,0.265013260915498,-11.1536633693028,6.87177353474141e-29,9.60780093322868e-28,"PMEPA1","56937","prostate transmembrane protein, androgen induced 1","Down in ZIKV",28.1629311614924,27.0173760037833
"ENSG00000166557",2341.68142755816,-2.16233214700142,0.19651692683559,-11.1515886753339,7.03391651389009e-29,9.827784309537e-28,"TMED3","23423","transmembrane p24 trafficking protein 3","Down in ZIKV",28.1528027906639,27.0075443835519
"ENSG00000163902",4137.67051951653,-1.98167973587753,0.179982674906043,-11.1482580905297,7.30218425751523e-29,1.01956436168924e-27,"RPN1","6184","ribophorin I","Down in ZIKV",28.1365472126062,26.9915853534619
"ENSG00000099849",828.755440491478,-3.07642557943507,0.281116180078818,-11.1440573068249,7.65506223971917e-29,1.06810571700856e-27,"RASSF7","8045","Ras association domain family member 7","Down in ZIKV",28.1160512739067,26.9713857603774
"ENSG00000141569",1328.76261732471,-2.08281414399999,0.189442496758355,-11.1422930607608,7.80826146030407e-29,1.08873884233483e-27,"TRIM65","201292","tripartite motif containing 65","Down in ZIKV",28.1074456527099,26.9630762827188
"ENSG00000127838",1191.57364195872,-1.7436308569171,0.158189557632285,-11.1417361044581,7.85725384947632e-29,1.09482375675094e-27,"PNKD","25953","PNKD metallo-beta-lactamase domain containing","Down in ZIKV",28.1047292155905,26.9606557873362
"ENSG00000167972",1939.68152477094,-2.72435815117031,0.248760541898374,-11.1369520879134,8.29083576678562e-29,1.15366697693605e-27,"ABCA3","21","ATP binding cassette subfamily A member 3","Down in ZIKV",28.0814016877118,26.9379195386255
"ENSG00000165672",5185.87160150931,-2.54795484650823,0.232695064514265,-11.1298265556414,8.9810085488103e-29,1.24800631702388e-27,"PRDX3","10935","peroxiredoxin 3","Down in ZIKV",28.0466748902159,26.903783216383
"ENSG00000162591",594.370028426676,-3.14176836832581,0.287785910783824,-11.1266702048365,9.30466670327885e-29,1.29210425944039e-27,"MEGF6","1953","multiple EGF like domains 6","Down in ZIKV",28.0312991788491,26.8887024418573
"ENSG00000015532",1499.1255230349,-1.70222318339526,0.154623393702564,-11.1259172107473,9.38357414235459e-29,1.30217780923923e-27,"XYLT2","64132","xylosyltransferase 2","Down in ZIKV",28.027631710166,26.8853297098546
"ENSG00000140859",7250.02529573291,-1.93554979703646,0.176145678444199,-11.1252213720119,9.45708223065403e-29,1.31148892900358e-27,"KIFC3","3801","kinesin family member C3","Down in ZIKV",28.024242834696,26.8822353711758
"ENSG00000196230",14182.2277599096,-2.794306797072,0.255511115727104,-11.1245598725732,9.52749233352426e-29,1.32035810082818e-27,"TUBB","203068","tubulin beta class I","Down in ZIKV",28.0210213920189,26.8793082656715
"ENSG00000197858",3051.84155579305,-2.02891159748499,0.185051265994189,-11.1082393015579,1.14392776023491e-28,1.58208535061562e-27,"GPAA1","8733","glycosylphosphatidylinositol anchor attachment 1","Down in ZIKV",27.9416014006496,26.8007700908121
"ENSG00000143153",5769.86772657511,-1.69012139709982,0.153803244799089,-11.1028817236641,1.21463248461125e-28,1.67873699140022e-27,"ATP1B1","481","ATPase Na+/K+ transporting subunit beta 1","Down in ZIKV",27.9155551081149,26.7750173396754
"ENSG00000242574",114.174504883359,-4.15829772080375,0.381623253482607,-11.1012186870829,1.23744914881872e-28,1.70911697090392e-27,"HLA-DMB","3109","major histocompatibility complex, class II, DM beta","Down in ZIKV",27.9074726387307,26.7672282134175
"ENSG00000179627",223.333081793856,-2.43712688256547,0.222775574692032,-11.1000669891041,1.2534990012211e-28,1.73011619905382e-27,"ZBTB42","100128927","zinc finger and BTB domain containing 42","Down in ZIKV",27.9018760077483,26.7619247275572
"ENSG00000047230",753.162649754548,-1.91909319672499,0.175009318457483,-11.0989868039951,1.26873987605167e-28,1.74997128554531e-27,"CTPS2","56474","CTP synthase 2","Down in ZIKV",27.8966274101949,26.7569690773889
"ENSG00000069329",3876.66780154056,-1.56343402890497,0.142202234478073,-11.0959803396015,1.31213431123491e-28,1.80738769941482e-27,"VPS35","55737","VPS35 retromer complex component","Down in ZIKV",27.8820217079156,26.7429486777345
"ENSG00000134882",1141.20549466921,-1.91836301350381,0.175733442147479,-11.0957303243968,1.31580858409035e-28,1.81122911087269e-27,"UBAC2","337867","UBA domain containing 2","Down in ZIKV",27.8808072846732,26.7420266102634
"ENSG00000113719",6168.68236037091,-3.0054495693964,0.27611367895057,-11.0814472598187,1.54357065345586e-28,2.12046593125854e-27,"ERGIC1","57222","endoplasmic reticulum-golgi intermediate compartment 1","Down in ZIKV",27.8114734868792,26.673568700797
"ENSG00000165138",964.809818340504,-1.97449936983373,0.180501122366449,-11.0796925271566,1.57412200144423e-28,2.16098426439877e-27,"ANKS6","203286","ankyrin repeat and sterile alpha motif domain containing 6","Down in ZIKV",27.8029616109219,26.6653483954998
"ENSG00000006576",754.341604779269,-1.88505083725678,0.172114307364769,-11.0794477053639,1.5784319667945e-28,2.1654477451899e-27,"PHTF2","57157","putative homeodomain transcription factor 2","Down in ZIKV",27.8017741322276,26.6644522918462
"ENSG00000100304",870.153147627056,-1.97342981439674,0.18115218324733,-11.076429709299,1.63253376912216e-28,2.23666967497614e-27,"TTLL12","23170","tubulin tyrosine ligase like 12","Down in ZIKV",27.7871378265357,26.6503981504264
"ENSG00000146263",445.807561215888,-1.94427216675397,0.177754218004104,-11.0757234190348,1.64545832122063e-28,2.2528681365842e-27,"MMS22L","253714","MMS22 like, DNA repair protein","Down in ZIKV",27.7837131137301,26.6472642273751
"ENSG00000124570",2339.64225994534,-1.93979017426575,0.176778922677911,-11.075185543274,1.65536906166319e-28,2.26492134824886e-27,"SERPINB6","5269","serpin family B member 6","Down in ZIKV",27.7811051658911,26.6449468747172
"ENSG00000154529",761.670413735762,-2.07012617164972,0.189530066620724,-11.0733700887005,1.68925937641114e-28,2.30820310918437e-27,"CNTNAP3B","728577","contactin associated protein family member 3B","Down in ZIKV",27.7723036617993,26.6367259783079
"ENSG00000156515",1619.05654952125,-1.74995284506728,0.159797729009617,-11.06998274336,1.75434388619511e-28,2.39553432524172e-27,"HK1","3098","hexokinase 1","Down in ZIKV",27.7558852722936,26.6205976018226
"ENSG00000106780",1449.70453456337,-2.11045864533647,0.193286909978895,-11.0687804659143,1.77803764438112e-28,2.42626817984095e-27,"MEGF9","1955","multiple EGF like domains 9","Down in ZIKV",27.7500590484423,26.6150611974562
"ENSG00000167632",1139.03527484058,-2.01527909627733,0.184504211065354,-11.0648739382599,1.85723835280182e-28,2.53265403377074e-27,"TRAPPC9","83696","trafficking protein particle complex subunit 9","Down in ZIKV",27.7311323565382,26.5964241317595
"ENSG00000148848",179.627570771698,-2.7710758116328,0.254937335340515,-11.0642668848487,1.86985598756557e-28,2.548161507372e-27,"ADAM12","8038","ADAM metallopeptidase domain 12","Down in ZIKV",27.7281918406368,26.5937730490457
"ENSG00000169919",1354.55985762209,-1.74207530162505,0.159187257612909,-11.0632589004288,1.89099508810544e-28,2.57525329741657e-27,"GUSB","2990","glucuronidase beta","Down in ZIKV",27.7233095992414,26.5891800480752
"ENSG00000143674",1521.13194631239,-1.9416505627058,0.177851218199891,-11.0551124627403,2.07077141114477e-28,2.81633172971851e-27,"MAP3K21","84451","mitogen-activated protein kinase kinase kinase 21","Down in ZIKV",27.6838678394733,26.5503161918946
"ENSG00000171408",380.278274958668,-2.55093694003782,0.234781344135132,-11.0510467906141,2.16673503117015e-28,2.94097976526778e-27,"PDE7B","27115","phosphodiesterase 7B","Down in ZIKV",27.6641941950653,26.5315079635456
"ENSG00000198420",869.630954523101,-2.10076178126616,0.192736438209555,-11.050644149505,2.17647550345769e-28,2.95224180525378e-27,"TCAF1","9747","TRPM8 channel associated factor 1","Down in ZIKV",27.6622462165254,26.5298480742248
"ENSG00000100577",538.124551822108,-2.08408813876861,0.191206764917721,-11.0410622607221,2.42153287515943e-28,3.27858565731895e-27,"GSTZ1","2954","glutathione S-transferase zeta 1","Down in ZIKV",27.6159096305186,26.4843134653405
"ENSG00000151503",1407.90988778269,-1.85847267056855,0.170350818371758,-11.0410496110702,2.42187383437249e-28,3.27858565731895e-27,"NCAPD3","23310","non-SMC condensin II complex subunit D3","Down in ZIKV",27.6158484848358,26.4843134653405
"ENSG00000140263",621.676667808086,-2.51941202052918,0.231855225269162,-11.0400140301301,2.44994906671595e-28,3.31439868780917e-27,"SORD","6652","sorbitol dehydrogenase","Down in ZIKV",27.6108429443188,26.4795952516496
"ENSG00000255774",121.081937040115,-3.17017049462748,0.291688356417725,-11.0372972085539,2.52514763080039e-28,3.41387275532201e-27,"LINC02747","105379407","long intergenic non-protein coding RNA 2747","Down in ZIKV",27.5977132261126,26.4667526703014
"ENSG00000089157",34930.2677785098,-2.37638174193666,0.218864483326516,-11.0357934709006,2.56774914907629e-28,3.46917495669455e-27,"RPLP0","6175","ribosomal protein lateral stalk subunit P0","Down in ZIKV",27.5904474060289,26.4597737973586
"ENSG00000182326",1998.40713040425,-1.60356337130821,0.146818555138246,-11.0296336596275,2.74982874513244e-28,3.71027354760448e-27,"C1S","716","complement C1s","Down in ZIKV",27.5606943524824,26.4305940699441
"ENSG00000130816",3033.7515385676,-1.7781693273608,0.163177845896121,-11.0220160907814,2.99279751737446e-28,4.03544319168718e-27,"DNMT1","1786","DNA methyltransferase 1","Down in ZIKV",27.5239226650715,26.3941087620238
"ENSG00000094804",1499.0494381844,-2.66141993963441,0.245964232885775,-11.0032919898816,3.68431237592322e-28,4.95155122532914e-27,"CDC6","990","cell division cycle 6","Down in ZIKV",27.4336435550798,26.30525872368
"ENSG00000104765",1663.24184009083,-1.87488630417152,0.172467132283937,-11.0013013564538,3.76656521641461e-28,5.05877160221674e-27,"BNIP3L","665","BCL2 interacting protein 3 like","Down in ZIKV",27.424054508549,26.2959549280506
"ENSG00000085840",427.940639901809,-2.60987169476543,0.241174041271352,-10.9953870829439,4.02184163833381e-28,5.39454234177823e-27,"ORC1","4998","origin recognition complex subunit 1","Down in ZIKV",27.3955750339262,26.2680453937746
"ENSG00000142102",999.118065404587,-2.01555169762173,0.185791558565391,-10.994134680087,4.07806203701794e-28,5.46636690479698e-27,"PGGHG","80162","protein-glucosylgalactosylhydroxylysine glucosidase","Down in ZIKV",27.3895461718562,26.2623012216406
"ENSG00000163913",681.37401753497,-1.80696668613896,0.166285074755197,-10.9924961170951,4.15279584446416e-28,5.56289711843579e-27,"IFT122","55764","intraflagellar transport 122","Down in ZIKV",27.38165941871,26.254698971932
"ENSG00000100997",2510.00433202611,-1.94145572842764,0.178927689173136,-10.9867058271262,4.42793477480991e-28,5.92757891483879e-27,"ABHD12","26090","abhydrolase domain containing 12, lysophospholipase","Down in ZIKV",27.3537987850717,26.227122655477
"ENSG00000134146",158.388899180655,-2.80886839274194,0.260393317617446,-10.9728173403171,5.16378744664942e-28,6.89910334560508e-27,"DPH6","89978","diphthamine biosynthesis 6","Down in ZIKV",27.287031642596,26.1612073494599
"ENSG00000106714",572.911940883976,-2.20760278965947,0.204210384756961,-10.9721157133147,5.20402213458244e-28,6.94832067642845e-27,"CNTNAP3","79937","contactin associated protein family member 3","Down in ZIKV",27.2836608648955,26.1581201463577
"ENSG00000117016",232.840656534148,-2.52866890040173,0.234366093772432,-10.9713768923359,5.24672584725434e-28,7.00076824563519e-27,"RIMS3","9783","regulating synaptic membrane exocytosis 3","Down in ZIKV",27.2801116280325,26.1548542990525
"ENSG00000185624",11546.5206867079,-1.5841330414394,0.145793802507211,-10.9706544104319,5.28882125815756e-28,7.04774194368814e-27,"P4HB","5034","prolyl 4-hydroxylase subunit beta","Down in ZIKV",27.2766411102182,26.151950006197
"ENSG00000149218",364.773725673238,-2.04852147115427,0.189212021911349,-10.9693646124603,5.36480586496011e-28,7.14434270623431e-27,"ENDOD1","23052","endonuclease domain containing 1","Down in ZIKV",27.2704459891318,26.1460377209929
"ENSG00000170571",291.838097423472,-2.92929075343638,0.272018401991039,-10.9689991327786,5.38653321519295e-28,7.16861007916538e-27,"EMB","133418","embigin","Down in ZIKV",27.2686906578027,26.1445650414681
